Date,epu_pt_epu,inflation_target,PPIPT_ppi,GS1_fred-md,GS5_fred-md,OILPRICEx_fred-md_Eur,CUSR0000SAC_fred-md,PCEPI_fred-md,EMPENT_PT_ea-qd,REER42_PT_ea-md,HICPOV_PT_ea-md,HICPNEF_PT_ea-md,HICPSV_PT_ea-md,HICPNG_PT_ea-md,DFGDP_PT_ea-qd,CCONFIX_PT_ea-md,GDP_PT_ea-qd,ULCIN_PT_ea-qd,EXPGS_PT_ea-qd,IMPGS_PT_ea-qd,CCI_PT_ea-md,UNETOT_PT_ea-md
2015-03-01,72.01206535616248,0.5,1.1939224684724346,0.03,0.050000000000000044,0.06212892249097246,0.00873589846636591,0.0036558580854917366,0.19996014054290967,-0.16394999999999982,0.17375285987917266,0.150727564213593,0.04108248041072571,1.2604753671479507,-0.16763320886070687,-14.1,0.19885200511478018,0.8035258705056059,0.6127900749573811,0.8014865921021297,100.0333,-0.3000000000000007
2015-04-01,79.22576180883912,0.10000000000000003,1.308332819650179,-0.01999999999999999,-0.16999999999999993,0.07595328463052375,0.0028227270168921237,0.002774356020216473,0.40593595691484907,-0.5570100000000053,-0.047105568140182186,-0.23282706713354528,-0.3092506790806304,0.36596403768545116,0.341069588301135,-14.7,0.023543664292624555,0.10334740853377156,0.24816530700224604,1.6136257712675572,100.0379,-0.40000000000000036
2015-05-01,93.91761678340032,0.6,1.308332819650179,0.009999999999999981,0.18999999999999995,0.19523765309420194,0.005379054447699261,0.003282993660599587,0.4272384856812472,1.0208800000000053,0.36137009197876324,0.1944475707365001,0.2166007090592892,1.6406156473887101,0.08981589723306982,-14.9,0.023538122556132635,-0.3341504604081891,-0.045120038933710305,1.6624104646698612,100.012,-0.3999999999999986
2015-06-01,89.75852897954736,-0.19999999999999996,1.3350010667323402,0.040000000000000036,0.1399999999999999,0.09637821896942,0.009768201155768708,0.004336885683518865,0.2966602616727876,0.356340000000003,-0.0060456476290049466,-0.038664385799425105,0.01663289669249224,0.12838847393901176,0.17412932453417795,-14.6,0.023532583427687825,-0.24201106772014924,-0.12392481954801582,1.0022438449896143,100.0189,-0.10000000000000142
2015-07-01,79.77404306211257,0.0,1.4350845252893225,0.019999999999999962,-0.050000000000000044,-0.1519668417342026,0.0031231086094614113,0.002852278625081972,0.03329913937495377,-0.6041600000000074,-0.12243595869154689,-0.03247432750619339,0.23743345698532536,-0.25466155958815406,0.012052029145959153,-15.3,0.055160710001622704,0.25852376553441303,-0.025483662915881666,-0.22519933151983196,100.0731,-0.09999999999999964
2015-08-01,56.56386183620938,-0.10000000000000009,1.2809338454620642,0.08000000000000002,-0.08999999999999986,-0.33548878773850355,-0.002642182537433868,0.0009839695763353973,-0.10099382704025217,1.1308400000000063,0.07627746642908662,0.3426384037284791,0.3980582828011059,-1.899884229205906,0.09651462081308182,-13.0,0.05513029973602812,0.5870732317942107,0.08066101071051435,-0.8992343829993033,100.1921,0.0
2015-09-01,81.54931862165041,0.20000000000000007,0.9932517730102834,-0.010000000000000009,-0.050000000000000044,-0.13388109047265662,-0.012435467306761261,-0.0013122688753295364,-0.04578050181622828,1.3858599999999939,0.06663929870152074,0.22689867869436497,-0.04232588477606214,-2.170458499616057,0.468903683556654,-12.8,0.055099922982648764,0.566191157249829,0.1549569026670028,-0.7056972234883219,100.2039,0.09999999999999964
2015-10-01,102.7064168188832,-0.30000000000000004,1.0647107369924285,-0.10999999999999999,-0.10000000000000009,0.09305295785059275,-0.011484742401107972,-0.0013839839411593502,0.1268867572287391,-0.4987699999999933,-0.14255522400574705,-0.2282998539556047,-0.2375913991286005,-0.4114509331369476,-0.27507943813001035,-13.7,0.1578444353311781,0.2705051926335855,0.1875026048303141,0.13689249964272676,100.083,0.0
2015-11-01,109.4445932420231,0.0,1.0296194171811583,0.21999999999999997,0.28,-0.011870659564604313,-0.0028632883235317763,0.000625592923513274,0.1496831965412504,-1.6560599999999965,0.2496040918935627,0.44586375286748137,0.7119787606471029,0.3302028579142302,0.10055751693620607,-17.5,0.15759567926956208,0.01095510932005439,0.19679383678976592,0.7235577404749449,99.97897,-0.1999999999999993
2015-12-01,99.86278167965968,-0.19999999999999996,1.1631508098056809,0.17000000000000004,0.030000000000000027,-0.20550257945037131,-0.0061343080245208625,-0.00021545864559868733,-0.05682859297637677,0.5767199999999946,-0.2233921944042372,-0.18924498513364085,-0.18691983964727044,-0.9663815970888834,0.40239291948775957,-13.8,0.15734770603224035,-0.16470605634983926,0.1590138321240886,0.7832125098341081,100.1583,-0.09999999999999964
2016-01-01,83.95310376085008,0.4,1.1939224684724346,-0.10999999999999999,-0.17999999999999994,-0.3241308131116787,-0.010382968766847966,-0.00043069414203955603,-0.3860430951647231,0.67774,0.15146136432671042,0.33987538593649447,0.42621120160015735,-1.2448687448443074,-0.20030373854780237,-10.3,0.11491092341326947,-0.2542290485945564,0.1117923701182022,0.5168099803285031,100.3568,-0.09999999999999964
2016-02-01,112.2541813646262,-0.4,1.2809338454620642,-0.010000000000000009,-0.30000000000000004,-0.20432419561292958,-0.012506600976307958,-0.00011287782014068881,-0.39739163387411125,-0.17731000000000563,-0.16323808861464784,0.010426095528526247,0.09981563648144842,-0.7218953690711238,0.1049138124224136,-14.7,0.11477902975585152,-0.20258233201397857,0.10013244846387437,0.281736654767073,100.3321,0.1999999999999993
2016-03-01,96.1351586475173,0.0,1.2237754316221159,0.13,0.15999999999999992,0.12828708206497463,-0.0026154787315677552,0.0018138131417009262,0.0050823908199326695,0.873810000000006,0.36199248608852486,0.339060985702222,0.5021397797942306,1.848198702199344,0.9455576070129368,-12.9,0.11464743852389603,-0.01102573000153484,0.13362084745498493,0.19849790674726364,100.3588,-0.1999999999999993
2016-04-01,102.3380560881437,0.09999999999999998,0.9932517730102834,-0.09999999999999998,-0.11999999999999988,0.24943306558664435,0.009966450209584643,0.005607931274013822,0.6461562060201764,0.5337300000000056,-0.1725729765804651,-0.5492869977038239,-0.8106123196179205,0.734534607281212,-0.7381002038939322,-12.2,0.15530939376482422,0.2635712595580486,0.2582820430445665,0.269742980332488,100.3817,-0.3000000000000007
2016-05-01,97.93944541905304,-0.2,1.1631508098056809,0.029999999999999916,0.040000000000000036,0.23878341785221435,0.006478556576849037,0.004902321053482872,0.84104331401198,0.0802099999999939,0.18641753741404088,0.20924858085979992,0.5201239640167721,0.11920139533083685,0.10596698085665324,-13.0,0.15506855767970507,0.40126718675121964,0.5035392264714389,0.333529538361077,100.3453,-0.40000000000000036
2016-06-01,138.3170185778766,0.2,1.5260563034950492,-0.039999999999999925,-0.13000000000000012,0.2062056713334508,0.003668891229022364,0.0033822707698716314,0.5086631952067933,-0.12811999999999557,0.28900267204026164,-0.03901222633393431,-0.027883231872571912,1.1523055047583775,0.7483573319362335,-13.4,0.1548284673605238,0.38473387089217326,0.9428802240506684,0.4098337412271391,100.31,-0.1999999999999993
2016-07-01,99.63671501253016,0.09999999999999998,1.4816045409242156,-0.040000000000000036,-0.09999999999999987,-0.041421383427656444,-0.0033933527376666106,0.0019237136648326825,-0.23553631101540518,-0.19228999999999985,0.07112001041837956,0.16545643067225058,0.1236461652273313,-1.1045330547533538,-0.5281287799513201,-13.2,0.3679662191993671,0.20469423150819566,1.3682818622363868,0.4687539576307742,100.3296,-0.20000000000000107
2016-08-01,72.31131798895781,0.09999999999999998,1.5475625087160128,0.05999999999999994,0.05999999999999983,-0.08918804716190154,-0.006260246270440639,0.0015650091607088967,-0.6661817965667005,0.15492999999999313,0.14818574574855248,0.15875833121450356,0.3358929280826928,-0.1493036681797122,0.1144322155553823,-12.6,0.3666171902690252,0.03223490732171541,1.5147394066996611,0.6463737036879635,100.4078,0.0
2016-09-01,94.67170025882176,-0.09999999999999998,1.7047480922384253,0.020000000000000018,0.050000000000000044,0.007490239247280428,0.003527064922388412,0.0032892094951497697,-0.5674717415411479,0.4147300000000058,-0.17590419727966378,-0.11679407881413084,-0.21709247689774003,-0.042772941347823945,0.8017718565405119,-11.8,0.36527801677266325,-0.12098709685650633,1.1545220187819893,0.9172943510861842,100.518,0.0
2016-10-01,79.45022222646377,0.30000000000000004,1.9021075263969205,0.07000000000000006,0.09000000000000008,0.12404221903452006,0.007054604701163036,0.00394229964287085,-0.06413495964325833,-0.10376000000000829,0.2402365975004095,0.2458581633729473,0.5318172872898153,1.132608071019181,-0.5714932445257226,-11.6,0.3763153546112008,-0.19719511715203808,0.513512698461227,1.1846288063221522,100.6437,-0.29999999999999893
