Date,HICPOV_PT_ea-md,HICPNEF_PT_ea-md,HICPSV_PT_ea-md,HICPNG_PT_ea-md,GS5_fred-md,CCONFIX_PT_ea-md,REER42_PT_ea-md,EMPENT_PT_ea-qd,PCEPI_fred-md,EXPGS_PT_ea-qd,IMPGS_PT_ea-qd,CCI_PT_ea-md,UNETOT_PT_ea-md,GS1_fred-md,PPIPT_ppi,ULCIN_PT_ea-qd,GDP_PT_ea-qd,CUSR0000SAC_fred-md,epu_pt_epu,DFGDP_PT_ea-qd,OILPRICEx_fred-md_Eur,inflation_target,GS1_fred-md_lag10,GS5_fred-md_lag12,OILPRICEx_fred-md_Eur_lag1,OILPRICEx_fred-md_Eur_lag2,OILPRICEx_fred-md_Eur_lag3,OILPRICEx_fred-md_Eur_lag4,OILPRICEx_fred-md_Eur_lag5,OILPRICEx_fred-md_Eur_lag6,OILPRICEx_fred-md_Eur_lag7,OILPRICEx_fred-md_Eur_lag12,CUSR0000SAC_fred-md_lag1,CUSR0000SAC_fred-md_lag2,CUSR0000SAC_fred-md_lag11,CUSR0000SAC_fred-md_lag12,PCEPI_fred-md_lag12,EMPENT_PT_ea-qd_lag12,REER42_PT_ea-md_lag6,REER42_PT_ea-md_lag7,REER42_PT_ea-md_lag8,REER42_PT_ea-md_lag9,REER42_PT_ea-md_lag10,REER42_PT_ea-md_lag11,REER42_PT_ea-md_lag12,HICPOV_PT_ea-md_lag12,HICPNEF_PT_ea-md_lag12,HICPSV_PT_ea-md_lag12,HICPNG_PT_ea-md_lag1,HICPNG_PT_ea-md_lag3,HICPNG_PT_ea-md_lag4,HICPNG_PT_ea-md_lag12,DFGDP_PT_ea-qd_lag12,CCONFIX_PT_ea-md_lag1,CCONFIX_PT_ea-md_lag2,CCONFIX_PT_ea-md_lag11,CCONFIX_PT_ea-md_lag12,epu_pt_epu_lag6,epu_pt_epu_lag7,epu_pt_epu_lag8,GDP_PT_ea-qd_lag1,GDP_PT_ea-qd_lag2,GDP_PT_ea-qd_lag3,GDP_PT_ea-qd_lag4,GDP_PT_ea-qd_lag5,GDP_PT_ea-qd_lag12,ULCIN_PT_ea-qd_lag12,EXPGS_PT_ea-qd_lag12,IMPGS_PT_ea-qd_lag2,IMPGS_PT_ea-qd_lag3,CCI_PT_ea-md_lag12,UNETOT_PT_ea-md_lag12,PPIPT_ppi_lag1,PPIPT_ppi_lag2,PPIPT_ppi_lag3,PPIPT_ppi_lag4,PPIPT_ppi_lag6,PPIPT_ppi_lag7,PPIPT_ppi_lag8,PPIPT_ppi_lag9,PPIPT_ppi_lag10,PPIPT_ppi_lag11,PPIPT_ppi_lag12,inflation_target_lag1
2000-01-01,-2.155539671631338,-2.4163199864681264,-2.0909139195064768,-1.810266555251198,2.651460034713597,1.6125614460429916,-2.037451098975779,-1.8571389549316275,-1.6723669878657907,-1.3338417228668904,-1.292128239850227,1.6222564980590588,-1.1813749220784273,2.370484707167075,2.1121123913382664,-2.3098651914395183,-1.9114296345802808,-5.199337582605575,0.5795010782113523,-5.199337582605575,-1.4669597781498427,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-01,-2.1548712789350164,-2.411395517265304,-2.082323534033207,-1.8029913858340816,2.7186513548661146,1.5577996050285257,-2.347105120074238,-1.8541849977467442,-1.6527730615409164,-1.348730511531063,-1.236524104744691,1.555926596688417,-1.239515886829931,2.425870322761848,2.266949472470318,-2.1139922053575004,-1.8537883039898726,-2.5313130908994528,0.517177140691446,-2.6847037465535837,-1.11819593636656,1.8,,,-1.4669597781498427,,,,,,,,-5.199337582605575,,,,,,,,,,,,,,,,-1.810266555251198,,,,,1.6125614460429916,,,,,,,-1.9114296345802808,,,,,,,,,,,,2.1121123913382664,,,,,,,,,,,2.1
2000-03-01,-2.151497572924044,-2.4015476480895197,-2.0759476475501963,-1.8026096472556132,2.5977069785915825,1.5395456580237037,-2.538576599422786,-1.8385774727096786,-1.6260230925582628,-1.3738990466187349,-1.176579021400956,1.417198313608974,-1.268586369205683,2.425870322761848,1.9569814413368274,-1.9176312149182235,-1.759427418697965,-1.8881285748936856,-1.1188732530073313,-2.309995193228865,-0.9586003324914724,1.5,,,-1.11819593636656,-1.4669597781498427,,,,,,,-2.5313130908994528,-5.199337582605575,,,,,,,,,,,,,,,-1.8029913858340816,,,,,1.5577996050285257,1.6125614460429916,,,,,,-1.8537883039898726,-1.9114296345802808,,,,,,,-1.292128239850227,,,,2.266949472470318,2.1121123913382664,,,,,,,,,,1.8
2000-04-01,-2.1212777477400326,-2.396454447218623,-2.0697456726910697,-1.7039556839139613,2.43644781022554,0.9919272478790462,-2.414995670731187,-1.805953950043406,-1.631219742583555,-1.3949788337319913,-1.1429055558655417,1.2127516814410304,-1.2976568515814346,2.3871003918455065,1.8191457742824622,-1.7793838081092905,-2.062445071400483,-2.0495942663939903,-1.083752030794452,-2.3898649185024885,-1.3361940083116355,2.1,,,-0.9586003324914724,-1.11819593636656,-1.4669597781498427,,,,,,-1.8881285748936856,-2.5313130908994528,,,,,,,,,,,,,,,-1.8026096472556132,-1.810266555251198,,,,1.5395456580237037,1.5577996050285257,,,,,,-1.759427418697965,-1.8537883039898726,-1.9114296345802808,,,,,,-1.236524104744691,-1.292128239850227,,,1.9569814413368274,2.266949472470318,2.1121123913382664,,,,,,,,,1.5
2000-05-01,-2.119911589510514,-2.3768885984247095,-2.054341739787921,-1.715435277124822,2.725370486881367,1.1014509299079775,-2.394699433245742,-1.7618530993241637,-1.6260230925582628,-1.4028635198001191,-1.1457074375457055,1.1030486105216482,-1.268586369205683,2.486794499916098,1.7000079623380389,-1.7411229923689526,-2.2760937184051104,-2.0495942663939903,-0.6692074370913736,-2.273296401119401,-0.9924799264571699,2.5,,,-1.3361940083116355,-0.9586003324914724,-1.11819593636656,-1.4669597781498427,,,,,-2.0495942663939903,-1.8881285748936856,,,,,,,,,,,,,,,-1.7039556839139613,-1.8029913858340816,-1.810266555251198,,,0.9919272478790462,1.5395456580237037,,,,,,-2.062445071400483,-1.759427418697965,-1.8537883039898726,-1.9114296345802808,,,,,-1.176579021400956,-1.236524104744691,,,1.8191457742824622,1.9569814413368274,2.266949472470318,2.1121123913382664,,,,,,,,2.1
2000-06-01,-2.0915976218403514,-2.3575548438992495,-2.036603545912772,-1.6991922231110619,2.463324338286547,0.9828002743766351,-1.986531670433672,-1.713780521549144,-1.6048105375369854,-1.3990224689453694,-1.168724981584327,1.048008905128988,-1.2976568515814346,2.398177514964461,1.64295375845756,-1.7529393733810408,-2.336835320341632,-1.6839075949241438,-0.8020612793661946,-2.0089197111780304,-0.8277773221704356,2.9,,,-0.9924799264571699,-1.3361940083116355,-0.9586003324914724,-1.11819593636656,-1.4669597781498427,,,,-2.0495942663939903,-2.0495942663939903,,,,,,,,,,,,,,,-1.715435277124822,-1.8026096472556132,-1.8029913858340816,,,1.1014509299079775,0.9919272478790462,,,,,,-2.2760937184051104,-2.062445071400483,-1.759427418697965,-1.8537883039898726,-1.9114296345802808,,,,-1.1429055558655417,-1.176579021400956,,,1.7000079623380389,1.8191457742824622,1.9569814413368274,2.266949472470318,,,,,,,,2.5
2000-07-01,-2.002871215311988,-2.2491182698406718,-1.9746203959025874,-1.6631401543223712,2.3826947541035253,1.0649430358983338,-1.9552567931375577,-1.6748364971754826,-1.5890502054930662,-1.3846068398446782,-1.194730239093321,1.028439232100486,-1.268586369205683,2.3483304609291653,1.6301913216061172,-1.8304364773295803,-1.9149065064383666,-1.5938914500364398,-1.8609808538880799,-2.0974533308505428,-0.8960821921379416,3.3,,,-0.8277773221704356,-0.9924799264571699,-1.3361940083116355,-0.9586003324914724,-1.11819593636656,-1.4669597781498427,,,-1.6839075949241438,-2.0495942663939903,,,,,-2.037451098975779,,,,,,,,,,-1.6991922231110619,-1.7039556839139613,-1.8026096472556132,,,0.9828002743766351,1.1014509299079775,,,0.5795010782113523,,,-2.336835320341632,-2.2760937184051104,-2.062445071400483,-1.759427418697965,-1.8537883039898726,,,,-1.1457074375457055,-1.1429055558655417,,,1.64295375845756,1.7000079623380389,1.8191457742824622,1.9569814413368274,2.1121123913382664,,,,,,,2.9
2000-08-01,-1.9830065815518747,-2.245942242085793,-1.9674886702266097,-1.6507610975346785,2.3020651699205037,1.019308168386279,-2.22533678845795,-1.6528704156234002,-1.5894761604131717,-1.3595993089423761,-1.2090104169374878,0.9801736442946187,-1.239515886829931,2.403716076523938,1.4705452438880635,-1.960591980223139,-1.604175745687981,-1.8544505963807545,-2.3567024217286883,-2.0239338300352854,-0.7100085039612236,3.5,,,-0.8960821921379416,-0.8277773221704356,-0.9924799264571699,-1.3361940083116355,-0.9586003324914724,-1.11819593636656,-1.4669597781498427,,-1.5938914500364398,-1.6839075949241438,,,,,-2.347105120074238,-2.037451098975779,,,,,,,,,-1.6631401543223712,-1.715435277124822,-1.7039556839139613,,,1.0649430358983338,0.9828002743766351,,,0.517177140691446,0.5795010782113523,,-1.9149065064383666,-2.336835320341632,-2.2760937184051104,-2.062445071400483,-1.759427418697965,,,,-1.168724981584327,-1.1457074375457055,,,1.6301913216061172,1.64295375845756,1.7000079623380389,1.8191457742824622,2.266949472470318,2.1121123913382664,,,,,,3.3
2000-09-01,-1.9722440264445997,-2.225133274696005,-1.9497375062377453,-1.6474117125691154,2.2147164537222306,0.8185147513332379,-2.5424594369704048,-1.6600969168599744,-1.5623854274944329,-1.325273826044547,-1.193776156910229,0.8973318313061794,-1.239515886829931,2.376023268726552,1.3957091089574487,-2.141023706728258,-1.3975602939148222,-1.302425165898014,-1.7874686103629291,-1.8610689596122172,-0.5836933935948737,3.4,,,-0.7100085039612236,-0.8960821921379416,-0.8277773221704356,-0.9924799264571699,-1.3361940083116355,-0.9586003324914724,-1.11819593636656,,-1.8544505963807545,-1.5938914500364398,,,,,-2.538576599422786,-2.347105120074238,-2.037451098975779,,,,,,,,-1.6507610975346785,-1.6991922231110619,-1.715435277124822,,,1.019308168386279,1.0649430358983338,,,-1.1188732530073313,0.517177140691446,0.5795010782113523,-1.604175745687981,-1.9149065064383666,-2.336835320341632,-2.2760937184051104,-2.062445071400483,,,,-1.194730239093321,-1.168724981584327,,,1.4705452438880635,1.6301913216061172,1.64295375845756,1.7000079623380389,1.9569814413368274,2.266949472470318,2.1121123913382664,,,,,3.5
2000-10-01,-1.961067450970928,-2.2140150466930586,-1.9427165990753181,-1.6365719293576064,2.113929473493454,0.8458956718404708,-2.640218435085768,-1.6991096137519164,-1.5537811381082927,-1.2861275929486284,-1.1442398159254015,0.8339185638965193,-1.2976568515814346,2.3095605300128237,1.408060160996419,-2.4462499906216824,-1.3379206554052225,-1.4937869377126778,-1.224182067656714,-1.8909677446386655,-0.5599821441750004,3.5,,,-0.5836933935948737,-0.7100085039612236,-0.8960821921379416,-0.8277773221704356,-0.9924799264571699,-1.3361940083116355,-0.9586003324914724,,-1.302425165898014,-1.8544505963807545,,,,,-2.414995670731187,-2.538576599422786,-2.347105120074238,-2.037451098975779,,,,,,,-1.6474117125691154,-1.6631401543223712,-1.6991922231110619,,,0.8185147513332379,1.019308168386279,,,-1.083752030794452,-1.1188732530073313,0.517177140691446,-1.3975602939148222,-1.604175745687981,-1.9149065064383666,-2.336835320341632,-2.2760937184051104,,,,-1.2090104169374878,-1.194730239093321,,,1.3957091089574487,1.4705452438880635,1.6301913216061172,1.64295375845756,1.8191457742824622,1.9569814413368274,2.266949472470318,2.1121123913382664,,,,3.4
2000-11-01,-1.9337236641168878,-2.1842753842374463,-1.9228493222286205,-1.616794180510673,2.06017641737144,0.7637529103187722,-2.409018343920956,-1.7515309242752883,-1.544921275770089,-1.2513382276777445,-1.089909598110542,0.7820307048810498,-1.3557978163329385,2.3538690224886425,1.3650135100729899,-5.199337582605575,-1.2362746512188165,-1.3996566480498192,-1.425462829295273,-1.8287848435083383,-0.5468206337841611,3.7,2.370484707167075,,-0.5599821441750004,-0.5836933935948737,-0.7100085039612236,-0.8960821921379416,-0.8277773221704356,-0.9924799264571699,-1.3361940083116355,,-1.4937869377126778,-1.302425165898014,,,,,-2.394699433245742,-2.414995670731187,-2.538576599422786,-2.347105120074238,-2.037451098975779,,,,,,-1.6365719293576064,-1.6507610975346785,-1.6631401543223712,,,0.8458956718404708,0.8185147513332379,,,-0.6692074370913736,-1.083752030794452,-1.1188732530073313,-1.3379206554052225,-1.3975602939148222,-1.604175745687981,-1.9149065064383666,-2.336835320341632,,,,-1.193776156910229,-1.2090104169374878,,,1.408060160996419,1.3957091089574487,1.4705452438880635,1.6301913216061172,1.7000079623380389,1.8191457742824622,1.9569814413368274,2.266949472470318,2.1121123913382664,,,3.5
2000-12-01,-1.901246095236148,-2.160618934981347,-1.9047764558531224,-1.5937990121420933,1.7040624205630948,0.7181180428067174,-2.0880583243427067,-1.7876826267056622,-1.5352095035916726,-1.2365780394582806,-1.075440010528083,0.7628844142017229,-1.3557978163329385,2.082479506074254,1.2777614517317764,-2.52860416837106,-1.0731918705546564,-1.302425165898014,-3.296726561870057,-1.7602941511985604,-1.0682796419246998,3.9,2.425870322761848,,-0.5468206337841611,-0.5599821441750004,-0.5836933935948737,-0.7100085039612236,-0.8960821921379416,-0.8277773221704356,-0.9924799264571699,,-1.3996566480498192,-1.4937869377126778,-5.199337582605575,,,,-1.986531670433672,-2.394699433245742,-2.414995670731187,-2.538576599422786,-2.347105120074238,-2.037451098975779,,,,,-1.616794180510673,-1.6474117125691154,-1.6507610975346785,,,0.7637529103187722,0.8458956718404708,1.6125614460429916,,-0.8020612793661946,-0.6692074370913736,-1.083752030794452,-1.2362746512188165,-1.3379206554052225,-1.3975602939148222,-1.604175745687981,-1.9149065064383666,,,,-1.1442398159254015,-1.193776156910229,,,1.3650135100729899,1.408060160996419,1.3957091089574487,1.4705452438880635,1.64295375845756,1.7000079623380389,1.8191457742824622,1.9569814413368274,2.266949472470318,2.1121123913382664,,3.7
2001-01-01,-1.7964937813327835,-2.0358205857905927,-1.8266848931106907,-1.4988946250556794,1.4957693280902895,0.7089910693043063,-1.5093912546972812,-1.7912561224452608,-1.5044555583600223,-1.2490584820046033,-1.125038787690204,0.7952026001886972,-1.3267273339571868,1.6449331428755456,0.8189562276758409,-2.013508707109248,-1.178450376845285,-1.2097327423053201,-1.8830734087371086,-1.7276929478693863,-0.9212715350523807,4.4,2.425870322761848,2.651460034713597,-1.0682796419246998,-0.5468206337841611,-0.5599821441750004,-0.5836933935948737,-0.7100085039612236,-0.8960821921379416,-0.8277773221704356,-1.4669597781498427,-1.302425165898014,-1.3996566480498192,-2.5313130908994528,-5.199337582605575,-1.6723669878657907,-1.8571389549316275,-1.9552567931375577,-1.986531670433672,-2.394699433245742,-2.414995670731187,-2.538576599422786,-2.347105120074238,-2.037451098975779,-2.155539671631338,-2.4163199864681264,-2.0909139195064768,-1.5937990121420933,-1.6365719293576064,-1.6474117125691154,-1.810266555251198,-5.199337582605575,0.7181180428067174,0.7637529103187722,1.5577996050285257,1.6125614460429916,-1.8609808538880799,-0.8020612793661946,-0.6692074370913736,-1.0731918705546564,-1.2362746512188165,-1.3379206554052225,-1.3975602939148222,-1.604175745687981,-1.9114296345802808,-2.3098651914395183,-1.3338417228668904,-1.089909598110542,-1.1442398159254015,1.6222564980590588,-1.1813749220784273,1.2777614517317764,1.3650135100729899,1.408060160996419,1.3957091089574487,1.6301913216061172,1.64295375845756,1.7000079623380389,1.8191457742824622,1.9569814413368274,2.266949472470318,2.1121123913382664,3.9
2001-02-01,-1.7645036390786495,-2.0076022285433774,-1.80256583781127,-1.4923343306791808,1.5159267241360446,0.9189114598597585,-1.626925141306526,-1.776190507860668,-1.494573404213564,-1.274917482717391,-1.195152155823297,0.8675539394142551,-1.268586369205683,1.5729318426023406,0.7942562578867904,-1.7041117636296652,-1.267663813212905,-1.1823253043394697,-5.199337582605575,-1.6923192672354415,-0.9095360661293542,4.8,2.3871003918455065,2.7186513548661146,-0.9212715350523807,-1.0682796419246998,-0.5468206337841611,-0.5599821441750004,-0.5836933935948737,-0.7100085039612236,-0.8960821921379416,-1.11819593636656,-1.2097327423053201,-1.302425165898014,-1.8881285748936856,-2.5313130908994528,-1.6527730615409164,-1.8541849977467442,-2.22533678845795,-1.9552567931375577,-1.986531670433672,-2.394699433245742,-2.414995670731187,-2.538576599422786,-2.347105120074238,-2.1548712789350164,-2.411395517265304,-2.082323534033207,-1.4988946250556794,-1.616794180510673,-1.6365719293576064,-1.8029913858340816,-2.6847037465535837,0.7089910693043063,0.7181180428067174,1.5395456580237037,1.5577996050285257,-2.3567024217286883,-1.8609808538880799,-0.8020612793661946,-1.178450376845285,-1.0731918705546564,-1.2362746512188165,-1.3379206554052225,-1.3975602939148222,-1.8537883039898726,-2.1139922053575004,-1.348730511531063,-1.075440010528083,-1.089909598110542,1.555926596688417,-1.239515886829931,0.8189562276758409,1.2777614517317764,1.3650135100729899,1.408060160996419,1.4705452438880635,1.6301913216061172,1.64295375845756,1.7000079623380389,1.8191457742824622,1.9569814413368274,2.266949472470318,4.4
2001-03-01,-1.7435556472793452,-1.9938301162744125,-1.791071347569722,-1.5012861049457367,1.3479484237547497,0.9189114598597585,-1.6282345759830081,-1.7667669365670242,-1.4939770673254154,-1.2926533300769427,-1.2239368376930464,0.8967673215072818,-1.239515886829931,1.3624665033422025,0.6665642591979043,-1.5624648722994272,-1.331127920211598,-1.2349006812813093,-2.303106515550987,-1.6422658827568632,-1.023118585924838,5.1,2.486794499916098,2.5977069785915825,-0.9095360661293542,-0.9212715350523807,-1.0682796419246998,-0.5468206337841611,-0.5599821441750004,-0.5836933935948737,-0.7100085039612236,-0.9586003324914724,-1.1823253043394697,-1.2097327423053201,-2.0495942663939903,-1.8881285748936856,-1.6260230925582628,-1.8385774727096786,-2.5424594369704048,-2.22533678845795,-1.9552567931375577,-1.986531670433672,-2.394699433245742,-2.414995670731187,-2.538576599422786,-2.151497572924044,-2.4015476480895197,-2.0759476475501963,-1.4923343306791808,-1.5937990121420933,-1.616794180510673,-1.8026096472556132,-2.309995193228865,0.9189114598597585,0.7089910693043063,0.9919272478790462,1.5395456580237037,-1.7874686103629291,-2.3567024217286883,-1.8609808538880799,-1.267663813212905,-1.178450376845285,-1.0731918705546564,-1.2362746512188165,-1.3379206554052225,-1.759427418697965,-1.9176312149182235,-1.3738990466187349,-1.125038787690204,-1.075440010528083,1.417198313608974,-1.268586369205683,0.7942562578867904,0.8189562276758409,1.2777614517317764,1.3650135100729899,1.3957091089574487,1.4705452438880635,1.6301913216061172,1.64295375845756,1.7000079623380389,1.8191457742824622,1.9569814413368274,4.8
2001-04-01,-1.7452486952820454,-1.9725098514058308,-1.773504208013722,-1.5444457866381598,1.4285780079377712,0.8732765923477037,-1.7174701243060977,-1.777370776880244,-1.4827318574346189,-1.2931548141803362,-1.180064917821942,0.8698590210930959,-1.239515886829931,1.1852325334389284,0.3366727119345954,-1.5236296856407372,-1.0811052823434015,-1.168948844531482,-0.737053226004868,-1.6264821263890705,-1.0103925211362075,4.5,2.398177514964461,2.43644781022554,-1.023118585924838,-0.9095360661293542,-0.9212715350523807,-1.0682796419246998,-0.5468206337841611,-0.5599821441750004,-0.5836933935948737,-1.3361940083116355,-1.2349006812813093,-1.1823253043394697,-2.0495942663939903,-2.0495942663939903,-1.631219742583555,-1.805953950043406,-2.640218435085768,-2.5424594369704048,-2.22533678845795,-1.9552567931375577,-1.986531670433672,-2.394699433245742,-2.414995670731187,-2.1212777477400326,-2.396454447218623,-2.0697456726910697,-1.5012861049457367,-1.4988946250556794,-1.5937990121420933,-1.7039556839139613,-2.3898649185024885,0.9189114598597585,0.9189114598597585,1.1014509299079775,0.9919272478790462,-1.224182067656714,-1.7874686103629291,-2.3567024217286883,-1.331127920211598,-1.267663813212905,-1.178450376845285,-1.0731918705546564,-1.2362746512188165,-2.062445071400483,-1.7793838081092905,-1.3949788337319913,-1.195152155823297,-1.125038787690204,1.2127516814410304,-1.2976568515814346,0.6665642591979043,0.7942562578867904,0.8189562276758409,1.2777614517317764,1.408060160996419,1.3957091089574487,1.4705452438880635,1.6301913216061172,1.64295375845756,1.7000079623380389,1.8191457742824622,5.1
2001-05-01,-1.7257950599421166,-1.9604611318944756,-1.7661971613661351,-1.5729370048712568,1.5428032521970516,0.7728798838211832,-1.7882220322190576,-1.803072629969091,-1.4658640425984224,-1.2838431685797782,-1.0989447331823028,0.8149134006669219,-1.239515886829931,1.0744613022493819,0.3219708901819885,-1.5522097233179215,-0.9519587871945399,-1.0189085201207457,-1.6439068042317255,-1.5857945879498834,-0.7940068173294165,4.8,2.3483304609291653,2.725370486881367,-1.0103925211362075,-1.023118585924838,-0.9095360661293542,-0.9212715350523807,-1.0682796419246998,-0.5468206337841611,-0.5599821441750004,-0.9924799264571699,-1.168948844531482,-1.2349006812813093,-1.6839075949241438,-2.0495942663939903,-1.6260230925582628,-1.7618530993241637,-2.409018343920956,-2.640218435085768,-2.5424594369704048,-2.22533678845795,-1.9552567931375577,-1.986531670433672,-2.394699433245742,-2.119911589510514,-2.3768885984247095,-2.054341739787921,-1.5444457866381598,-1.4923343306791808,-1.4988946250556794,-1.715435277124822,-2.273296401119401,0.8732765923477037,0.9189114598597585,0.9828002743766351,1.1014509299079775,-1.425462829295273,-1.224182067656714,-1.7874686103629291,-1.0811052823434015,-1.331127920211598,-1.267663813212905,-1.178450376845285,-1.0731918705546564,-2.2760937184051104,-1.7411229923689526,-1.4028635198001191,-1.2239368376930464,-1.195152155823297,1.1030486105216482,-1.268586369205683,0.3366727119345954,0.6665642591979043,0.7942562578867904,0.8189562276758409,1.3650135100729899,1.408060160996419,1.3957091089574487,1.4705452438880635,1.6301913216061172,1.64295375845756,1.7000079623380389,4.5
2001-06-01,-1.719759851493519,-1.9555420524696845,-1.7680702342946635,-1.568965095878027,1.46217366801403,0.6907371222994845,-1.8855354588125637,-1.8343943346819511,-1.4545336417236043,-1.2793513122688278,-1.0324909675159595,0.7812309826659429,-1.239515886829931,0.9636900710598356,0.21690442598171078,-1.641719995641049,-0.8657112451278984,-1.0189085201207457,-0.8985947531645679,-1.550969621679775,-0.8722353150153829,4.5,2.403716076523938,2.463324338286547,-0.7940068173294165,-1.0103925211362075,-1.023118585924838,-0.9095360661293542,-0.9212715350523807,-1.0682796419246998,-0.5468206337841611,-0.8277773221704356,-1.0189085201207457,-1.168948844531482,-1.5938914500364398,-1.6839075949241438,-1.6048105375369854,-1.713780521549144,-2.0880583243427067,-2.409018343920956,-2.640218435085768,-2.5424594369704048,-2.22533678845795,-1.9552567931375577,-1.986531670433672,-2.0915976218403514,-2.3575548438992495,-2.036603545912772,-1.5729370048712568,-1.5012861049457367,-1.4923343306791808,-1.6991922231110619,-2.0089197111780304,0.7728798838211832,0.8732765923477037,1.0649430358983338,0.9828002743766351,-3.296726561870057,-1.425462829295273,-1.224182067656714,-0.9519587871945399,-1.0811052823434015,-1.331127920211598,-1.267663813212905,-1.178450376845285,-2.336835320341632,-1.7529393733810408,-1.3990224689453694,-1.180064917821942,-1.2239368376930464,1.048008905128988,-1.2976568515814346,0.3219708901819885,0.3366727119345954,0.6665642591979043,0.7942562578867904,1.2777614517317764,1.3650135100729899,1.408060160996419,1.3957091089574487,1.4705452438880635,1.6301913216061172,1.64295375845756,4.8
2001-07-01,-1.6987939447123617,-1.9279075261400185,-1.7508696250049383,-1.5610122676469753,1.4285780079377712,0.7637529103187722,-1.625191352799706,-1.8602108464837193,-1.4566634163241345,-1.2896627290255858,-1.0254889147612933,0.7917684989120609,-1.210445404454179,0.9858443172977449,0.11418529432142852,-1.6044896099431996,-0.8329495875379821,-1.168948844531482,-1.397301628203142,-1.5088795996032487,-1.1185743479803723,4.3,2.376023268726552,2.3826947541035253,-0.8722353150153829,-0.7940068173294165,-1.0103925211362075,-1.023118585924838,-0.9095360661293542,-0.9212715350523807,-1.0682796419246998,-0.8960821921379416,-1.0189085201207457,-1.0189085201207457,-1.8544505963807545,-1.5938914500364398,-1.5890502054930662,-1.6748364971754826,-1.5093912546972812,-2.0880583243427067,-2.409018343920956,-2.640218435085768,-2.5424594369704048,-2.22533678845795,-1.9552567931375577,-2.002871215311988,-2.2491182698406718,-1.9746203959025874,-1.568965095878027,-1.5444457866381598,-1.5012861049457367,-1.6631401543223712,-2.0974533308505428,0.6907371222994845,0.7728798838211832,1.019308168386279,1.0649430358983338,-1.8830734087371086,-3.296726561870057,-1.425462829295273,-0.8657112451278984,-0.9519587871945399,-1.0811052823434015,-1.331127920211598,-1.267663813212905,-1.9149065064383666,-1.8304364773295803,-1.3846068398446782,-1.0989447331823028,-1.180064917821942,1.028439232100486,-1.268586369205683,0.21690442598171078,0.3219708901819885,0.3366727119345954,0.6665642591979043,0.8189562276758409,1.2777614517317764,1.3650135100729899,1.408060160996419,1.3957091089574487,1.4705452438880635,1.6301913216061172,4.5
2001-08-01,-1.6928315919564327,-1.906750940542914,-1.7404538381496875,-1.5540975880160295,1.3009144996479876,0.9189114598597585,-1.363243795527917,-1.8796415505641815,-1.4574301351803252,-1.3045123024190926,-1.0580439897680571,0.7933209008590314,-1.239515886829931,0.9027658939055851,0.0760316231203884,-1.5195941540314988,-0.8020256829427213,-1.302425165898014,-2.1281895181702137,-1.4724162233383664,-1.1692323888385705,4.1,2.3095605300128237,2.3020651699205037,-1.1185743479803723,-0.8722353150153829,-0.7940068173294165,-1.0103925211362075,-1.023118585924838,-0.9095360661293542,-0.9212715350523807,-0.7100085039612236,-1.168948844531482,-1.0189085201207457,-1.302425165898014,-1.8544505963807545,-1.5894761604131717,-1.6528704156234002,-1.626925141306526,-1.5093912546972812,-2.0880583243427067,-2.409018343920956,-2.640218435085768,-2.5424594369704048,-2.22533678845795,-1.9830065815518747,-2.245942242085793,-1.9674886702266097,-1.5610122676469753,-1.5729370048712568,-1.5444457866381598,-1.6507610975346785,-2.0239338300352854,0.7637529103187722,0.6907371222994845,0.8185147513332379,1.019308168386279,-5.199337582605575,-1.8830734087371086,-3.296726561870057,-0.8329495875379821,-0.8657112451278984,-0.9519587871945399,-1.0811052823434015,-1.331127920211598,-1.604175745687981,-1.960591980223139,-1.3595993089423761,-1.0324909675159595,-1.0989447331823028,0.9801736442946187,-1.239515886829931,0.11418529432142852,0.21690442598171078,0.3219708901819885,0.3366727119345954,0.7942562578867904,0.8189562276758409,1.2777614517317764,1.3650135100729899,1.408060160996419,1.3957091089574487,1.4705452438880635,4.3
